onset	duration	trial_type	stim_file
0.6591796875	0.0	65790	n/a
138.111328125	0.0	30	n/a
139.50341796875	0.0	20	n/a
140.89501953125	0.0	20	n/a
142.28662109375	0.0	30	n/a
143.6865234375	0.0	20	n/a
145.078125	0.0	20	n/a
146.47021484375	0.0	20	n/a
147.86181640625	0.0	20	n/a
149.25341796875	0.0	30	n/a
149.51220703125	0.0	111	n/a
150.64501953125	0.0	20	n/a
152.03662109375	0.0	30	n/a
152.396484375	0.0	111	n/a
153.42822265625	0.0	20	n/a
154.8203125	0.0	20	n/a
156.2119140625	0.0	30	n/a
156.52099609375	0.0	111	n/a
157.61181640625	0.0	20	n/a
158.93701171875	0.0	1	n/a
159.75341796875	0.0	30	n/a
160.2626953125	0.0	111	n/a
161.15380859375	0.0	20	n/a
162.54541015625	0.0	20	n/a
163.93701171875	0.0	20	n/a
165.32861328125	0.0	20	n/a
166.728515625	0.0	30	n/a
168.12060546875	0.0	20	n/a
169.51220703125	0.0	20	n/a
170.90380859375	0.0	30	n/a
171.17138671875	0.0	111	n/a
172.29541015625	0.0	20	n/a
173.68701171875	0.0	30	n/a
175.07861328125	0.0	20	n/a
176.470703125	0.0	20	n/a
177.8623046875	0.0	30	n/a
178.07958984375	0.0	111	n/a
179.25390625	0.0	20	n/a
180.5537109375	0.0	1	n/a
186.76220703125	0.2000012999997125	42	SHINEd_010_y_f_h_a.jpg
186.87890625	0.0	20	n/a
188.2041015625	0.20001240000055986	43	SHINEd_016_y_m_h_a.jpg
188.32080078125	0.0	20	n/a
189.60400390625	0.19993900000031317	44	SHINEd_016_y_m_h_a.jpg
189.720703125	0.0	20	n/a
191.03759765625	0.20000619999882474	45	SHINEd_016_y_m_h_a.jpg
191.154296875	0.0	20	n/a
192.470703125	0.20004030000018247	46	SHINEd_016_y_m_h_a.jpg
192.5791015625	0.0	20	n/a
193.88720703125	0.20002150000073016	21	SHINEd_008_y_m_a_a.jpg
193.99560546875	0.0	20	n/a
195.345703125	0.20001070000057553	22	SHINEd_008_y_m_a_a.jpg
195.46240234375	0.0	20	n/a
196.7958984375	0.20000679999975546	23	SHINEd_008_y_m_a_a.jpg
196.91259765625	0.0	20	n/a
198.220703125	0.20001329999990958	24	SHINEd_008_y_m_a_a.jpg
198.33740234375	0.0	20	n/a
199.62109375	0.2000043999994432	25	SHINEd_008_y_m_a_a.jpg
199.73779296875	0.0	20	n/a
201.03759765625	0.19998540000051435	26	SHINEd_031_y_m_a_b.jpg
201.154296875	0.0	20	n/a
202.49609375	0.20001629999933357	27	SHINEd_037_y_m_a_b.jpg
202.61279296875	0.0	20	n/a
203.92919921875	0.19999310000093828	28	SHINEd_037_y_m_a_b.jpg
204.0458984375	0.0	20	n/a
205.337890625	0.20002150000073016	21	SHINEd_008_y_m_a_a.jpg
205.44580078125	0.0	20	n/a
206.77099609375	0.20001070000057553	22	SHINEd_008_y_m_a_a.jpg
206.8876953125	0.0	20	n/a
208.23779296875	0.20000679999975546	23	SHINEd_008_y_m_a_a.jpg
208.36279296875	0.0	20	n/a
209.654296875	0.20001329999990958	24	SHINEd_008_y_m_a_a.jpg
209.779296875	0.0	20	n/a
211.2626953125	0.0	20	n/a
212.5458984375	0.19998540000051435	26	SHINEd_031_y_m_a_b.jpg
212.66259765625	0.0	20	n/a
214.02099609375	0.19999449999886565	41	SHINEd_016_y_m_h_a.jpg
214.1376953125	0.0	20	n/a
215.49609375	0.2000012999997125	42	SHINEd_010_y_f_h_a.jpg
215.61279296875	0.0	20	n/a
216.89599609375	0.20001240000055986	43	SHINEd_016_y_m_h_a.jpg
217.0126953125	0.0	20	n/a
218.32958984375	0.19993900000031317	44	SHINEd_016_y_m_h_a.jpg
218.4462890625	0.0	20	n/a
219.77099609375	0.20002580000073067	35	SHINEd_022_y_f_h_a.jpg
219.8876953125	0.0	20	n/a
220.34716796875	0.0	111	n/a
221.1796875	0.20004030000018247	46	SHINEd_016_y_m_h_a.jpg
221.29638671875	0.0	20	n/a
222.646484375	0.19999449999886565	41	SHINEd_016_y_m_h_a.jpg
222.75439453125	0.0	20	n/a
224.11279296875	0.2000012999997125	42	SHINEd_010_y_f_h_a.jpg
224.2294921875	0.0	20	n/a
225.5712890625	0.20001240000055986	43	SHINEd_016_y_m_h_a.jpg
225.68798828125	0.0	20	n/a
227.06298828125	0.19993900000031317	44	SHINEd_016_y_m_h_a.jpg
227.1796875	0.0	20	n/a
228.54638671875	0.20000619999882474	45	SHINEd_016_y_m_h_a.jpg
228.6630859375	0.0	20	n/a
229.98828125	0.20004030000018247	46	SHINEd_016_y_m_h_a.jpg
230.1044921875	0.0	20	n/a
231.45458984375	0.20000650000088172	47	SHINEd_020_y_f_h_a.jpg
231.5712890625	0.0	20	n/a
232.9296875	0.19996379999975034	48	SHINEd_008_y_m_h_b.jpg
233.04638671875	0.0	20	n/a
234.36328125	0.20002150000073016	21	SHINEd_008_y_m_a_a.jpg
234.4716796875	0.0	20	n/a
235.771484375	0.20001070000057553	22	SHINEd_008_y_m_a_a.jpg
235.88818359375	0.0	20	n/a
237.1796875	0.20000679999975546	23	SHINEd_008_y_m_a_a.jpg
237.3046875	0.0	20	n/a
238.6796875	0.20001329999990958	24	SHINEd_008_y_m_a_a.jpg
238.79638671875	0.0	20	n/a
240.080078125	0.2000043999994432	25	SHINEd_008_y_m_a_a.jpg
240.19677734375	0.0	20	n/a
241.5380859375	0.20002150000073016	21	SHINEd_008_y_m_a_a.jpg
241.65478515625	0.0	20	n/a
242.94677734375	0.20001070000057553	22	SHINEd_008_y_m_a_a.jpg
243.0634765625	0.0	20	n/a
244.36328125	0.20000679999975546	23	SHINEd_008_y_m_a_a.jpg
244.47998046875	0.0	20	n/a
245.7880859375	0.20001329999990958	24	SHINEd_008_y_m_a_a.jpg
245.90478515625	0.0	20	n/a
247.2548828125	0.2000043999994432	25	SHINEd_008_y_m_a_a.jpg
247.37158203125	0.0	20	n/a
248.73828125	0.19998540000051435	26	SHINEd_031_y_m_a_b.jpg
248.85498046875	0.0	20	n/a
250.146484375	0.20001629999933357	27	SHINEd_037_y_m_a_b.jpg
250.26318359375	0.0	20	n/a
251.60498046875	0.19999310000093828	28	SHINEd_037_y_m_a_b.jpg
251.7216796875	0.0	20	n/a
253.10498046875	0.19999449999886565	41	SHINEd_016_y_m_h_a.jpg
253.21337890625	0.0	20	n/a
254.5634765625	0.2000012999997125	42	SHINEd_010_y_f_h_a.jpg
254.68017578125	0.0	20	n/a
255.96337890625	0.20001240000055986	43	SHINEd_016_y_m_h_a.jpg
256.080078125	0.0	20	n/a
257.3720703125	0.19993900000031317	44	SHINEd_016_y_m_h_a.jpg
257.48828125	0.0	20	n/a
258.8466796875	0.20000619999882474	45	SHINEd_016_y_m_h_a.jpg
258.96337890625	0.0	20	n/a
260.25537109375	0.19999449999886565	41	SHINEd_016_y_m_h_a.jpg
260.3720703125	0.0	20	n/a
261.73876953125	0.2000012999997125	42	SHINEd_010_y_f_h_a.jpg
261.85546875	0.0	20	n/a
263.18017578125	0.20001240000055986	43	SHINEd_016_y_m_h_a.jpg
263.296875	0.0	20	n/a
264.580078125	0.19993900000031317	44	SHINEd_016_y_m_h_a.jpg
264.69677734375	0.0	20	n/a
266.046875	0.20000619999882474	45	SHINEd_016_y_m_h_a.jpg
266.16357421875	0.0	20	n/a
267.44677734375	0.20004030000018247	46	SHINEd_016_y_m_h_a.jpg
267.5634765625	0.0	20	n/a
268.86376953125	0.20002150000073016	21	SHINEd_008_y_m_a_a.jpg
268.97216796875	0.0	20	n/a
270.263671875	0.20001070000057553	22	SHINEd_008_y_m_a_a.jpg
270.380859375	0.0	20	n/a
271.73876953125	0.20000679999975546	23	SHINEd_008_y_m_a_a.jpg
271.86376953125	0.0	20	n/a
273.20556640625	0.19999939999979688	14	SHINEd_037_y_m_a_b.jpg
273.322265625	0.0	20	n/a
273.66455078125	0.0	111	n/a
274.66357421875	0.2000043999994432	25	SHINEd_008_y_m_a_a.jpg
274.7802734375	0.0	20	n/a
276.13037109375	0.20002150000073016	21	SHINEd_008_y_m_a_a.jpg
276.2470703125	0.0	20	n/a
277.60546875	0.20001070000057553	22	SHINEd_008_y_m_a_a.jpg
277.72216796875	0.0	20	n/a
279.09716796875	0.20000679999975546	23	SHINEd_008_y_m_a_a.jpg
279.2138671875	0.0	20	n/a
280.5390625	0.20001329999990958	24	SHINEd_008_y_m_a_a.jpg
280.65576171875	0.0	20	n/a
281.98876953125	0.2000043999994432	25	SHINEd_008_y_m_a_a.jpg
282.10546875	0.0	20	n/a
283.447265625	0.19998540000051435	26	SHINEd_031_y_m_a_b.jpg
283.56396484375	0.0	20	n/a
284.85546875	0.20001629999933357	27	SHINEd_037_y_m_a_b.jpg
284.97216796875	0.0	20	n/a
286.33056640625	0.19999449999886565	41	SHINEd_016_y_m_h_a.jpg
286.447265625	0.0	20	n/a
287.79736328125	0.2000012999997125	42	SHINEd_010_y_f_h_a.jpg
287.92236328125	0.0	20	n/a
289.255859375	0.20001240000055986	43	SHINEd_016_y_m_h_a.jpg
289.37255859375	0.0	20	n/a
290.7392578125	0.19993900000031317	44	SHINEd_016_y_m_h_a.jpg
290.85595703125	0.0	20	n/a
292.22216796875	0.20000619999882474	45	SHINEd_016_y_m_h_a.jpg
292.3388671875	0.0	20	n/a
293.67236328125	0.20004030000018247	46	SHINEd_016_y_m_h_a.jpg
293.7890625	0.0	20	n/a
295.1640625	0.20002150000073016	21	SHINEd_008_y_m_a_a.jpg
295.28076171875	0.0	20	n/a
296.63916015625	0.20001070000057553	22	SHINEd_008_y_m_a_a.jpg
296.755859375	0.0	20	n/a
298.0810546875	0.20000679999975546	23	SHINEd_008_y_m_a_a.jpg
298.19775390625	0.0	20	n/a
299.5390625	0.20001329999990958	24	SHINEd_008_y_m_a_a.jpg
299.65576171875	0.0	20	n/a
301.0224609375	0.2000043999994432	25	SHINEd_008_y_m_a_a.jpg
301.13916015625	0.0	20	n/a
302.505859375	0.19998540000051435	26	SHINEd_031_y_m_a_b.jpg
302.62255859375	0.0	20	n/a
303.94775390625	0.20001629999933357	27	SHINEd_037_y_m_a_b.jpg
304.064453125	0.0	20	n/a
305.43115234375	0.19999449999886565	41	SHINEd_016_y_m_h_a.jpg
305.5390625	0.0	20	n/a
306.880859375	0.2000012999997125	42	SHINEd_010_y_f_h_a.jpg
307.005859375	0.0	20	n/a
308.37255859375	0.20001240000055986	43	SHINEd_016_y_m_h_a.jpg
308.4892578125	0.0	20	n/a
309.7724609375	0.19993900000031317	44	SHINEd_016_y_m_h_a.jpg
309.88916015625	0.0	20	n/a
311.189453125	0.20000619999882474	45	SHINEd_016_y_m_h_a.jpg
311.30615234375	0.0	20	n/a
312.64794921875	0.19999900000038906	36	SHINEd_025_y_m_h_b.jpg
312.7646484375	0.0	20	n/a
313.05712890625	0.0	111	n/a
314.130859375	0.20000650000088172	47	SHINEd_020_y_f_h_a.jpg
314.24755859375	0.0	20	n/a
315.62255859375	0.19999449999886565	41	SHINEd_016_y_m_h_a.jpg
315.73095703125	0.0	20	n/a
317.07275390625	0.2000012999997125	42	SHINEd_010_y_f_h_a.jpg
317.189453125	0.0	20	n/a
318.53955078125	0.20001240000055986	43	SHINEd_016_y_m_h_a.jpg
318.65625	0.0	20	n/a
320.0146484375	0.19993900000031317	44	SHINEd_016_y_m_h_a.jpg
320.13134765625	0.0	20	n/a
321.46435546875	0.20000619999882474	45	SHINEd_016_y_m_h_a.jpg
