onset	duration	trial_type	stim_file
0.4658203125	0.0	65790	n/a
269.13623046875	0.0	20	n/a
270.51123046875	0.0	20	n/a
271.88623046875	0.0	30	n/a
272.162109375	0.0	111	n/a
273.26123046875	0.0	30	n/a
273.51220703125	0.0	111	n/a
274.63623046875	0.0	20	n/a
276.01123046875	0.0	20	n/a
277.38623046875	0.0	20	n/a
278.76123046875	0.0	20	n/a
280.13623046875	0.0	30	n/a
280.4873046875	0.0	111	n/a
281.51123046875	0.0	20	n/a
282.88623046875	0.0	20	n/a
284.26123046875	0.0	30	n/a
284.603515625	0.0	111	n/a
285.63623046875	0.0	30	n/a
286.0791015625	0.0	111	n/a
287.01123046875	0.0	20	n/a
288.38623046875	0.0	20	n/a
289.71142578125	0.0	1	n/a
290.51123046875	0.0	20	n/a
291.88623046875	0.0	20	n/a
293.26171875	0.0	30	n/a
293.57958984375	0.0	111	n/a
294.63671875	0.0	20	n/a
296.01171875	0.0	20	n/a
297.38671875	0.0	30	n/a
297.63720703125	0.0	111	n/a
298.76171875	0.0	20	n/a
300.13671875	0.0	30	n/a
300.4541015625	0.0	111	n/a
301.52001953125	0.0	20	n/a
302.89501953125	0.0	20	n/a
304.27001953125	0.0	20	n/a
305.64501953125	0.0	30	n/a
305.912109375	0.0	111	n/a
307.02001953125	0.0	20	n/a
308.39501953125	0.0	20	n/a
309.77001953125	0.0	30	n/a
310.08837890625	0.0	111	n/a
318.853515625	0.1916719999999259	42	SHINEd_010_y_f_h_a.jpg
318.95361328125	0.0	20	n/a
320.23681640625	0.1916709000006449	43	SHINEd_016_y_m_h_a.jpg
320.3369140625	0.0	20	n/a
321.68701171875	0.19163190000017494	44	SHINEd_016_y_m_h_a.jpg
321.787109375	0.0	20	n/a
323.11181640625	0.19169189999979608	45	SHINEd_016_y_m_h_a.jpg
323.2119140625	0.0	20	n/a
324.5205078125	0.19170649999978195	46	SHINEd_016_y_m_h_a.jpg
324.6201171875	0.0	20	n/a
325.912109375	0.19163499999990563	21	SHINEd_008_y_m_a_a.jpg
326.00390625	0.0	20	n/a
327.37060546875	0.19168330000047717	22	SHINEd_008_y_m_a_a.jpg
327.47021484375	0.0	20	n/a
328.77880859375	0.19167360000028566	23	SHINEd_008_y_m_a_a.jpg
328.87890625	0.0	20	n/a
330.2119140625	0.1916983999999502	24	SHINEd_008_y_m_a_a.jpg
330.31201171875	0.0	20	n/a
331.65380859375	0.191663100000369	25	SHINEd_008_y_m_a_a.jpg
331.75390625	0.0	20	n/a
333.0703125	0.19165689999954338	26	SHINEd_031_y_m_a_b.jpg
333.17041015625	0.0	20	n/a
334.54541015625	0.1916415000005145	27	SHINEd_037_y_m_a_b.jpg
334.6455078125	0.0	20	n/a
335.970703125	0.19164090000049328	28	SHINEd_037_y_m_a_b.jpg
336.07080078125	0.0	20	n/a
337.42041015625	0.19163499999990563	21	SHINEd_008_y_m_a_a.jpg
337.5126953125	0.0	20	n/a
338.87890625	0.19168330000047717	22	SHINEd_008_y_m_a_a.jpg
338.97900390625	0.0	20	n/a
340.26220703125	0.19167360000028566	23	SHINEd_008_y_m_a_a.jpg
340.3623046875	0.0	20	n/a
341.720703125	0.1916983999999502	24	SHINEd_008_y_m_a_a.jpg
341.82080078125	0.0	20	n/a
343.13720703125	0.191663100000369	25	SHINEd_008_y_m_a_a.jpg
343.2373046875	0.0	20	n/a
344.6123046875	0.19165689999954338	26	SHINEd_031_y_m_a_b.jpg
344.71240234375	0.0	20	n/a
346.0625	0.1916811000000962	41	SHINEd_016_y_m_h_a.jpg
346.16259765625	0.0	20	n/a
347.5205078125	0.1916719999999259	42	SHINEd_010_y_f_h_a.jpg
347.62060546875	0.0	20	n/a
348.904296875	0.1916709000006449	43	SHINEd_016_y_m_h_a.jpg
349.00390625	0.0	20	n/a
350.37060546875	0.19163190000017494	44	SHINEd_016_y_m_h_a.jpg
350.47119140625	0.0	20	n/a
