onset	duration	trial_type	stim_file
188.47802734375	0.0	20	n/a
189.86962890625	0.0	20	n/a
191.26171875	0.0	30	n/a
191.69580078125	0.0	111	n/a
192.6533203125	0.0	20	n/a
194.05322265625	0.0	30	n/a
194.32080078125	0.0	111	n/a
195.44482421875	0.0	20	n/a
196.83642578125	0.0	20	n/a
198.228515625	0.0	20	n/a
199.6201171875	0.0	30	n/a
200.01220703125	0.0	111	n/a
201.01171875	0.0	30	n/a
201.4375	0.0	111	n/a
202.4033203125	0.0	20	n/a
203.794921875	0.0	20	n/a
205.1865234375	0.0	20	n/a
206.57861328125	0.0	30	n/a
207.97021484375	0.0	20	n/a
209.294921875	0.0	1	n/a
210.1201171875	0.0	30	n/a
210.7041015625	0.0	111	n/a
211.51171875	0.0	20	n/a
212.9033203125	0.0	20	n/a
214.29541015625	0.0	20	n/a
215.68701171875	0.0	20	n/a
217.07861328125	0.0	30	n/a
217.42919921875	0.0	111	n/a
218.47021484375	0.0	20	n/a
219.86181640625	0.0	20	n/a
221.25390625	0.0	30	n/a
221.74609375	0.0	111	n/a
222.6455078125	0.0	30	n/a
223.09619140625	0.0	111	n/a
224.04541015625	0.0	20	n/a
225.4287109375	0.0	20	n/a
226.8203125	0.0	20	n/a
228.2119140625	0.0	30	n/a
228.47119140625	0.0	111	n/a
229.60400390625	0.0	20	n/a
230.90380859375	0.0	1	n/a
264.12939453125	0.20000739999932193	42	SHINEd_010_y_f_h_a.jpg
264.24609375	0.0	20	n/a
265.6044921875	0.2000217000002067	43	SHINEd_016_y_m_h_a.jpg
265.72119140625	0.0	20	n/a
267.05419921875	0.20000740000091355	44	SHINEd_016_y_m_h_a.jpg
267.1708984375	0.0	20	n/a
268.4794921875	0.2000057000002471	45	SHINEd_016_y_m_h_a.jpg
268.59619140625	0.0	20	n/a
269.904296875	0.20003289999999652	46	SHINEd_016_y_m_h_a.jpg
270.02099609375	0.0	20	n/a
271.31298828125	0.19997199999875193	21	SHINEd_008_y_m_a_a.jpg
271.4296875	0.0	20	n/a
272.74609375	0.20001049999882525	22	SHINEd_008_y_m_a_a.jpg
272.86279296875	0.0	20	n/a
274.212890625	0.2000422000000981	23	SHINEd_008_y_m_a_a.jpg
274.32958984375	0.0	20	n/a
275.6630859375	0.19997620000117422	24	SHINEd_008_y_m_a_a.jpg
275.779296875	0.0	20	n/a
277.11279296875	0.20001050000041687	25	SHINEd_008_y_m_a_a.jpg
277.2294921875	0.0	20	n/a
278.52978515625	0.20001260000026377	26	SHINEd_031_y_m_a_b.jpg
278.646484375	0.0	20	n/a
279.9462890625	0.19997840000019096	27	SHINEd_037_y_m_a_b.jpg
280.06298828125	0.0	20	n/a
281.34619140625	0.20000350000032086	28	SHINEd_037_y_m_a_b.jpg
281.462890625	0.0	20	n/a
282.7880859375	0.19997199999875193	21	SHINEd_008_y_m_a_a.jpg
282.90478515625	0.0	20	n/a
284.2548828125	0.20001049999882525	22	SHINEd_008_y_m_a_a.jpg
284.37158203125	0.0	20	n/a
285.74658203125	0.2000422000000981	23	SHINEd_008_y_m_a_a.jpg
285.86328125	0.0	20	n/a
287.1630859375	0.19997620000117422	24	SHINEd_008_y_m_a_a.jpg
287.27978515625	0.0	20	n/a
288.61328125	0.20001050000041687	25	SHINEd_008_y_m_a_a.jpg
288.72998046875	0.0	20	n/a
